Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
26/02/2021,Michael,Mccaul,US Congressman,WTW,Willis Towers ,150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
26/02/2021,Michael,Mccaul,US Congressman,G,Genpact Ltd,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
26/02/2021,Michael,Mccaul,US Congressman,HSIC,Henry Schein I,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
26/02/2021,Michael,Mccaul,US Congressman,PLXS,Plexus Cp,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
26/02/2021,Richard,Allen,US Congressman,SBUX,Starbucks Corp,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
26/02/2021,Richard,Allen,US Congressman,DE,Deere & Compan,32500,Buy,"By Spouse. Traded $1,001 to $15,000 ."
26/02/2021,Richard,Allen,US Congressman,FCX,Freeport-Mcmor,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/02/2021,Ronald,Wyden,US Senator,STX,Seagate Techno,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
26/02/2021,Ronald,Wyden,US Senator,KLAC,K L A-Tencor C,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
26/02/2021,Ronald,Wyden,US Senator,AMAT,Applied Materi,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
26/02/2021,Tomasz,Malinowski,US Congressman,FIVN,Five9 Inc,8000,Buy,"Traded $1,001 to $15,000 "
26/02/2021,Virginia,Foxx,US Congressman,PM,Philip Morris ,32500,Buy,"Traded $15,001 to $50,000 "
26/02/2021,Diana,Harshbarger,US Congressman,ADP,Automatic Data,24002,Sell,"By Director And Spouse. Traded $3,003 To $45,000 "
26/02/2021,Diana,Harshbarger,US Congressman,ANTM,Anthem Inc,8000,Sell,"Traded $1,001 to $15,000 "
26/02/2021,Diana,Harshbarger,US Congressman,VZ,Verizon Commun,40002,Sell,"By Congressman & Spouse. Traded $5,005 To $75,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,ALL,Allstate Corp,32002,Sell,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,WMT,Walmart Inc,24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,MSI,Motorola Solut,24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,JNJ,Johnson & John,16001,Sell,"Traded $2,002 To $30,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,KO,Coca-Cola Comp,16001,Sell,"Traded $2,002 To $30,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,PEP,Pepsico Inc,32002,Sell,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,BTAFF,British Americ,8000,Sell,"As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
26/02/2021,Diana,Harshbarger,US Congressman,PG,Procter & Gamb,8000,Sell,"Traded $1,001 to $15,000 ."
26/02/2021,Donald,Beyer,US Congressman,FVRR,Fiverr Interna,8000,Sell,Price not reported
26/02/2021,James,Langevin,US Congressman,META,Meta Platforms,8000,Sell,"Traded $1,001 to $15,000 "
26/02/2021,Joshua,Gottheimer,US Congressman,PFPT,Proofpoint Inc,8000,Sell,"Traded $1,001 to $15,000 ."
26/02/2021,Joshua,Gottheimer,US Congressman,SLAB,Silicon Labs I,8000,Sell,"Traded $1,001 to $15,000 "
26/02/2021,Marie,Newman,US Congressman,CCL,Carnival Corp,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
26/02/2021,Marie,Newman,US Congressman,ETN,Eaton Corp,8000,Sell,"Traded $1,001 to $15,000 "
26/02/2021,Marie,Newman,US Congressman,DIS,Walt Disney Co,32500,Sell,"Traded $15,001 to $50,000 "
26/02/2021,Michael,Mccaul,US Congressman,RHI,Robert Half In,65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
26/02/2021,Rohit,Khanna,US Congressman,PARA,Paramount Glob,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
27/02/2021,David,Kustoff,US Congressman,HD,Home Depot,8000,Buy,"Traded $1,001 to $15,000 "
27/02/2021,David,Kustoff,US Congressman,SBUX,Starbucks Corp,8000,Buy,"Traded $1,001 to $15,000 "
27/02/2021,David,Kustoff,US Congressman,AMZN,Amazon.com Inc,8000,Buy,"Traded $1,001 to $15,000 ."
27/02/2021,Rohit,Khanna,US Congressman,PFE,Pfizer Inc,40501,Buy,"By Spouse. Traded $16,002 To $65,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,ROST,Ross Stores In,32002,Buy,"By Director & Spouse. Traded $4,004 To $60,000 "
01/03/2021,Diana,Harshbarger,US Congressman,TROW,T Rowe Price G,32002,Buy,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,AMZN,Amazon.com Inc,16001,Buy,"Traded $2,002 To $30,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,AMT,American Tower,8000,Buy,"Traded $1,001 to $15,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,TMUS,T-Mobile US,16001,Buy,"Traded $2,002 To $30,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,RRX,Regal Rexnord ,24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,BAC,Bank of Americ,8000,Buy,"Traded $1,001 to $15,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,GRMN,Garmin Ltd,32002,Buy,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,USB,U.S. Bancorp,24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,PLD,Prologis Inc,8000,Buy,"Traded $1,001 to $15,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,RYDBF,Royal Dutch Sh,8000,Buy,"As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,META,Meta Platforms,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
01/03/2021,Diana,Harshbarger,US Congressman,META,Meta Platforms,8000,Buy,"Traded $1,001 to $15,000 ."
01/03/2021,Donald,Beyer,US Congressman,JPM,JP Morgan Chas,3010,Buy,Price not reported.
01/03/2021,Donald,Beyer,US Congressman,GS,Goldman Sachs ,1650,Buy,Price not reported
01/03/2021,Donald,Beyer,US Congressman,SLB,Schlumberger N,4596,Buy,Price not reported.
01/03/2021,Lois,Frankel,US Congressman,CBOE,CBOE Global Ma,8000,Buy,"Traded $1,001 to $15,000 "
01/03/2021,Marie,Newman,US Congressman,CHWY,Chewy Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
01/03/2021,Marie,Newman,US Congressman,LMND,Lemonade Inc,8000,Buy,"Traded $1,001 to $15,000 "
01/03/2021,Mark,Green,US Congressman,ENLC,Enlink Midstre,107501,Buy,"Traded $65,002 to $150,000 ."
01/03/2021,Mark,Green,US Congressman,MPLX,Mplx LP,75000,Buy,"Traded $50,001 to $100,000 "
01/03/2021,Mark,Green,US Congressman,SHLX,Shell Midstrea,175000,Buy,"Traded $100,001 to $250,000 "
01/03/2021,Mark,Green,US Congressman,USAC,USA Compressio,75000,Buy,"Traded $50,001 to $100,000 ."
01/03/2021,Mark,Green,US Congressman,BKEP,Blueknight Ene,32500,Buy,"Traded $15,001 To $50,000 ."
01/03/2021,Mark,Green,US Congressman,BPMP,BP Midstream P,75000,Buy,"Traded $50,001 to $100,000 "
01/03/2021,Michael,Mccaul,US Congressman,C,Citigroup Inc,450001,Buy,"By Spouse & Dependent Child. Traded $300,002 To $600,000 ."
01/03/2021,Michael,Mccaul,US Congressman,CVS,CVS Corp,107501,Buy,"By Spouse & Dependent Child. Traded $65,002 To $150,000 "
01/03/2021,Michael,Mccaul,US Congressman,COR,Cencora Inc,107501,Buy,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
01/03/2021,Rohit,Khanna,US Congressman,HUM,Humana Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
01/03/2021,Thomas,Suozzi,US Congressman,ALL,Allstate Corp,32500,Buy,"Traded $15,001 to $50,000 "
01/03/2021,Thomas,Suozzi,US Congressman,AI,C3.Ai Inc Cl A,32500,Buy,"Traded $15,001 to $50,000 "
01/03/2021,Thomas,Suozzi,US Congressman,DPZ,Domino's Pizza,75000,Buy,"Traded $50,001 to $100,000 ."
01/03/2021,Thomas,Suozzi,US Congressman,MRVL,Marvell Techno,32500,Buy,"Traded $15,001 to $50,000 "
01/03/2021,Thomas,Suozzi,US Congressman,PPG,PPG Industries,75000,Buy,"Traded $50,001 to $100,000 "
01/03/2021,Thomas,Suozzi,US Congressman,RH,Rh Common Stoc,32500,Buy,"Traded $15,001 to $50,000 ."
01/03/2021,Thomas,Suozzi,US Congressman,SPOT,Spotify Techno,32500,Buy,"Traded $15,001 to $50,000 "
01/03/2021,Donald,Beyer,US Congressman,VZ,Verizon Commun,1938,Sell,Price not reported
01/03/2021,John,Rutherford,US Congressman,NCLH,Norwegian Crui,32500,Sell,"Traded $15,001 to $50,000 "
01/03/2021,Joshua,Gottheimer,US Congressman,HD,Home Depot,8000,Sell,"Traded $1,001 to $15,000 "
01/03/2021,Marie,Newman,US Congressman,TSLA,Tesla Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
01/03/2021,Marie,Newman,US Congressman,VRM,Vroom Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
01/03/2021,Marie,Newman,US Congressman,ZM,Zoom Video Com,16001,Sell,By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint
01/03/2021,Mark,Green,US Congressman,PBFX,PBF Logistics ,375000,Sell,"Traded $250,001 to $500,000 "
01/03/2021,Michael,Mccaul,US Congressman,MS,Morgan Stanley,250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 "
01/03/2021,Walter,Schrader,US Congressman,PEP,Pepsico Inc,8000,Sell,"Traded $1,001 to $15,000 "
01/03/2021,Walter,Schrader,US Congressman,MSFT,Microsoft Corp,8000,Sell,"Traded $1,001 to $15,000 "
02/03/2021,Deborah,Dingell,US Congressman,PEP,Pepsico Inc,32500,Buy,"Traded $15,001 to $50,000 "
02/03/2021,Diana,Harshbarger,US Congressman,BAC,Bank of Americ,16001,Buy,"Traded $2,003 To $30,000 ."
02/03/2021,Diana,Harshbarger,US Congressman,TMUS,T-Mobile US,16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
02/03/2021,Diana,Harshbarger,US Congressman,CVX,Chevron Corp,16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
02/03/2021,Michael,Mccaul,US Congressman,NSIT,Insight Enterp,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
02/03/2021,Michael,Mccaul,US Congressman,FCN,Fti Consulting,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
02/03/2021,Rohit,Khanna,US Congressman,META,Meta Platforms,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
02/03/2021,Thomas,Tuberville,US Senator,MSFT,Microsoft Corp,8000,Buy,"Purchase Of Put Options With Strike Price $185.00 And Expiry 04/16/2021 .Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
02/03/2021,Thomas,Suozzi,US Congressman,PYPL,Paypal Holding,75000,Buy,"Traded $50,001 to $100,000 "
02/03/2021,Thomas,Suozzi,US Congressman,PTC,Ptc Inc,75000,Buy,"Traded $50,001 to $100,000 "
02/03/2021,Thomas,Suozzi,US Congressman,TSLA,Tesla Inc,75000,Buy,"Traded $50,001 to $100,000 "
02/03/2021,Thomas,Suozzi,US Congressman,WY,Weyerhaeuser C,75000,Buy,"Traded $50,001 to $100,000 "
02/03/2021,Tomasz,Malinowski,US Congressman,CDNA,Caredx Inc,32500,Buy,"Traded $15,001 to $50,000 "
02/03/2021,Alan,Lowenthal,US Congressman,DIS,Walt Disney Co,75000,Sell,"By Spouse.Traded $50,001 to $100,000 "
02/03/2021,Diana,Harshbarger,US Congressman,MRK,Merck & Compan,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
02/03/2021,Donald,Beyer,US Congressman,EDIT,Editas Medicin,1371,Sell,Price not reported
02/03/2021,Donald,Beyer,US Congressman,RYDBF,Royal Dutch Sh,9415,Sell,As ADR/ADS But Shown As Ordinary Equivalent. Price Not Reported.
02/03/2021,Kathy,Manning,US Congressman,SNAP,Snap Inc,8000,Sell,"Traded $1,001 to $15,000 ."
02/03/2021,Michael,Mccaul,US Congressman,TRN,Trinity Indust,16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
02/03/2021,Rohit,Khanna,US Congressman,SNAP,Snap Inc,16001,Sell,"By Dependent Child. Traded $2,002 To $30,000 ."
02/03/2021,Tomasz,Malinowski,US Congressman,DASH,Doordash Inc C,32500,Sell,"Traded $15,001 to $50,000 "
03/03/2021,Donald,Beyer,US Congressman,CDNS,Cadence Design,4012,Buy,Price not reported
03/03/2021,James,Langevin,US Congressman,BABAF,Alibaba Group ,8000,Buy,"As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
03/03/2021,Shelley,Capito,US Senator,UBSI,United Bkshs I,175000,Buy,"By Spouse. Traded $100,001 To $250,000 ."
03/03/2021,Thomas,Suozzi,US Congressman,LLY,Eli Lilly and ,75000,Buy,"Traded $50,001 to $100,000 "
03/03/2021,Thomas,Suozzi,US Congressman,QCOM,Qualcomm Inc,75000,Buy,"Traded $50,001 to $100,000 "
03/03/2021,Walter,Schrader,US Congressman,GE,General Electr,8000,Buy,"Traded $1,001 to $15,000 "
03/03/2021,Donald,Beyer,US Congressman,SPLK,Splunk Inc,5011,Sell,Price not reported
03/03/2021,Tomasz,Malinowski,US Congressman,QDEL,Quidelortho Co,32500,Sell,"Traded $15,001 to $50,000 "
03/03/2021,Walter,Schrader,US Congressman,T,AT&T Inc,8000,Sell,"Traded $1,001 to $15,000 "
04/03/2021,Ashley,Hinson,US Congressman,TSLA,Tesla Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
04/03/2021,Austin,Scott,US Congressman,PLUG,Plug Power Inc,8000,Buy,"Traded $1,001 to $15,000 "
04/03/2021,Blake,Moore,US Congressman,GOOG,Alphabet Cl C,16001,Buy,"Traded $2,002 To $30,000 ."
04/03/2021,Blake,Moore,US Congressman,AMZN,Amazon.com Inc,16001,Buy,"Traded $2,002 To $30,000 ."
04/03/2021,Blake,Moore,US Congressman,AXP,American Expre,8000,Buy,"Traded $1,001 to $15,000 "
04/03/2021,Blake,Moore,US Congressman,AAPL,Apple Inc,16001,Buy,"Traded $2,002 To $30,000 ."
04/03/2021,Blake,Moore,US Congressman,BAC,Bank of Americ,8000,Buy,"Traded $1,001 to $15,000 ."
04/03/2021,Blake,Moore,US Congressman,AAPL,Apple Inc,8000,Buy,"Purchase Of Call Options With Strike Price $105 And Expiry 17-March-2023. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
04/03/2021,Blake,Moore,US Congressman,META,Meta Platforms,16001,Buy,"Traded $2,002 To $30,000 "
04/03/2021,Blake,Moore,US Congressman,JNJ,Johnson & John,8000,Buy,"Traded $1,001 to $15,000 "
04/03/2021,Blake,Moore,US Congressman,MSFT,Microsoft Corp,8000,Buy,"Traded $1,001 to $15,000 "
04/03/2021,Blake,Moore,US Congressman,BABA,Alibaba Group ,8000,Buy,"Traded $1,001 to $15,000 ."
04/03/2021,Brian,Mast,US Congressman,AMTX,Aemetis Inc,56500,Buy,"Traded $18,001 To $95,000 "
04/03/2021,Carol,Miller,US Congressman,ABT,Abbott Laborat,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
04/03/2021,Carol,Miller,US Congressman,AMGN,Amgen Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
04/03/2021,Carol,Miller,US Congressman,CSCO,Cisco Systems ,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
04/03/2021,Carol,Miller,US Congressman,IRM,Iron Mountain ,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
04/03/2021,Carol,Miller,US Congressman,JNJ,Johnson & John,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
04/03/2021,Carol,Miller,US Congressman,PG,Procter & Gamb,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
04/03/2021,Carol,Miller,US Congressman,WM,Waste Manageme,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
04/03/2021,Diana,Harshbarger,US Congressman,PG,Procter & Gamb,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
04/03/2021,James,Langevin,US Congressman,AAPL,Apple Inc,8000,Buy,"Traded $1,001 to $15,000 ."
04/03/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,8000,Buy,"Traded $1,001 to $15,000 "
04/03/2021,Joshua,Gottheimer,US Congressman,MGY,Magnolia Oil &,8000,Buy,"Traded $1,001 to $15,000 ."
04/03/2021,Mark,Green,US Congressman,BPMP,BP Midstream P,32500,Buy,"Traded $50,001 to $100,000 "
04/03/2021,Mark,Green,US Congressman,USAC,USA Compressio,75000,Buy,"Traded $50,001 to $100,000 ."
04/03/2021,Michael,Mccaul,US Congressman,PAHC,Phibro Anl Htl,16001,Buy,"By Spouse & Dependent Child. Traded $2,002 To $30,000 "
04/03/2021,Rohit,Khanna,US Congressman,SBAC,SBA Communicat,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
04/03/2021,Ronald,Wyden,US Senator,STX,Seagate Techno,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
04/03/2021,Ronald,Wyden,US Senator,AVGO,Broadcom Ltd,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
04/03/2021,Thomas,Suozzi,US Congressman,ALL,Allstate Corp,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Thomas,Suozzi,US Congressman,AI,C3.Ai Inc Cl A,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Thomas,Suozzi,US Congressman,CCL,Carnival Corp,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Thomas,Suozzi,US Congressman,IP,International ,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Thomas,Suozzi,US Congressman,LUV,Southwest Airl,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Tomasz,Malinowski,US Congressman,AI,C3.Ai Inc Cl A,32500,Buy,"Traded $15,001 to $50,000 "
04/03/2021,Walter,Schrader,US Congressman,STX,Seagate Techno,8000,Buy,"Traded $1,001 to $15,000 ."
04/03/2021,Carol,Miller,US Congressman,VTRS,Viatris Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
04/03/2021,David,Roe,US Congressman,LOW,Lowe's Compani,32500,Sell,"Traded $15,001 to $50,000 ."
04/03/2021,David,Roe,US Congressman,MTB,M&T Bank Corp,8000,Sell,"Traded $1,001 to $15,000 ."
04/03/2021,David,Roe,US Congressman,ORCL,Oracle Corp,32500,Sell,"Traded $15,001 to $50,000 "
04/03/2021,David,Roe,US Congressman,RGA,Reinsurance Gr,8000,Sell,"Traded $1,001 to $15,000 "
04/03/2021,Joshua,Gottheimer,US Congressman,DVN,Devon Energy C,8000,Sell,"Traded $1,001 to $15,000 "
04/03/2021,Joshua,Gottheimer,US Congressman,VEEV,Veeva Systems ,8000,Sell,"Traded $1,001 to $15,000 "
04/03/2021,Mark,Green,US Congressman,NGL,Ngl Energy Par,175000,Sell,"Traded $100,001 to $250,000 "
04/03/2021,Michael,Mccaul,US Congressman,GHC,Graham Holding,16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
05/03/2021,Austin,Scott,US Congressman,BE,Bloom Energy C,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,David,Roe,US Congressman,INTC,Intel Corp,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,David,Roe,US Congressman,JNJ,Johnson & John,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,David,Roe,US Congressman,JPM,JP Morgan Chas,8000,Buy,"Traded $1,001 to $15,000 ."
05/03/2021,David,Roe,US Congressman,LIN,Linde Plc,8000,Buy,"Traded $1,001 to $15,000 ."
05/03/2021,David,Roe,US Congressman,LMT,Lockheed Marti,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,AMT,American Tower,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,AVGO,Broadcom Ltd,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,CSCO,Cisco Systems ,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,NEE,Nextera Energy,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,PLD,Prologis Inc,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,Michael,Mccaul,US Congressman,DXC,Dxc Technology,207501,Buy,"By Spouse & Dependent Child. Traded $115,002 To $300,000 "
05/03/2021,Michael,Mccaul,US Congressman,MRK,Merck & Compan,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 To $65,000 "
05/03/2021,Rohit,Khanna,US Congressman,T,AT&T Inc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
05/03/2021,Rohit,Khanna,US Congressman,SBAC,SBA Communicat,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
05/03/2021,Ronald,Wyden,US Senator,STX,Seagate Techno,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
05/03/2021,Susie,Lee,US Congressman,BALY,Bally's Corp,8000,Buy,"Traded $1,001 to $15,000 "
05/03/2021,Tomasz,Malinowski,US Congressman,CMLFU,Cm Life Scienc,8000,Buy,"Traded $1,001 to $15,000 ."
05/03/2021,Anthony,Gonzalez,US Congressman,ESTC,Elastic N.V.,75000,Sell,"Traded $50,001 to $100,000 "
05/03/2021,Daniel,Sullivan,US Senator,RPM,RPM Internatio,32500,Sell,"Shares Sold As Part Of A Long-Term Portfolio Diversification Strategy. Traded $15,001 To $50,000 ."
05/03/2021,Daniel,Crenshaw,US Congressman,AMZN,Amazon.com Inc,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,Daniel,Crenshaw,US Congressman,KMI,Kinder Morgan,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,Daniel,Chenshaw,US Congressman,SPXC,SPX Corp,32500,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,GOOGL,Alphabet Cl A,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,BAC,Bank of Americ,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,John,Yarmuth,US Congressman,CMCSA,Comcast Corp A,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,META,Meta Platforms,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,HON,Honeywell Inte,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,John,Yarmuth,US Congressman,JPM,JP Morgan Chas,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,John,Yarmuth,US Congressman,MS,Morgan Stanley,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,NFLX,Netflix Inc,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,John,Yarmuth,US Congressman,SHW,Sherwin-Willia,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,UPS,United Parcel ,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,VZ,Verizon Commun,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,John,Yarmuth,US Congressman,DIS,Walt Disney Co,8000,Sell,"Traded $1,001 to $15,000 "
05/03/2021,Marie,Newman,US Congressman,IBM,International ,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
05/03/2021,Marie,Newman,US Congressman,KR,Kroger Company,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
05/03/2021,Marie,Newman,US Congressman,UPS,United Parcel ,32500,Sell,"By Spouse. Traded $15,001 to $50,000 ."
05/03/2021,Michael,Mccaul,US Congressman,LLY,Eli Lilly and ,450001,Sell,"By Spouse & Dependent Child. Traded $300,002 To $600,000 "
05/03/2021,Susie,Lee,US Congressman,LHX,L3Harris Techn,8000,Sell,"Traded $1,001 to $15,000 ."
05/03/2021,Susie,Lee,US Congressman,O,Realty Income ,8000,Sell,"Traded $1,001 to $15,000 "
08/03/2021,Ashley,Hinson,US Congressman,AMZN,Amazon.com Inc,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
